mpc_step,admm_iter,k,n_c,lam_n_EE-BOX,lam_t_norm_EE-BOX,gamma_EE-BOX,lam_n_T-VERT-0,lam_t_norm_T-VERT-0,gamma_T-VERT-0,lam_n_T-VERT-1,lam_t_norm_T-VERT-1,gamma_T-VERT-1,lam_n_T-VERT-2,lam_t_norm_T-VERT-2,gamma_T-VERT-2
1083,13,13,4,10.019933,1.039941,0.000000,-0.000000,0.295450,-0.000000,2.113321,2.992255,0.857874,-0.000000,0.137673,0.886449
1083,13,14,4,11.868258,0.697352,0.000000,1.891613,3.685518,0.000000,10.645796,16.986662,-0.000000,2.209796,6.078753,0.000000
1083,13,15,4,0.268351,2.360296,-0.000000,-0.000000,0.341630,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.465683,-0.000000
1083,13,16,4,10.205014,0.336138,-0.000000,9.717027,6.021128,-0.000000,18.254759,9.998783,0.000000,10.890619,10.118122,0.000000
1083,13,17,4,11.282649,0.981657,-0.000000,10.662433,4.315290,0.000000,22.023429,9.871793,-0.000000,13.229668,12.468936,0.000000
1083,13,18,4,11.145596,0.725958,0.000000,8.908672,0.000000,0.000000,18.582129,5.069532,-0.000000,14.638738,5.699259,0.000000
1083,13,19,4,8.260255,0.984260,-0.000000,0.268874,0.502320,-0.000000,8.021332,0.000000,0.000000,6.524898,0.000000,0.000000
1083,14,0,4,18.158240,4.351948,-0.000000,2.946162,2.598811,0.000000,6.780947,7.404699,0.399687,1.562708,1.736678,0.407903
1083,14,1,4,10.968057,1.356113,0.000000,1.813135,0.000000,0.000000,4.622050,6.533139,0.208539,1.263836,0.301419,0.204342
1083,14,2,4,12.328910,1.613146,-0.000000,7.097480,2.773563,0.000000,16.428587,18.497733,-0.000000,7.163171,5.744332,-0.000000
1083,14,3,4,14.338347,2.261391,0.000000,10.627432,5.590030,-0.000000,20.593457,21.702681,0.133711,9.801789,9.774627,0.136459
1083,14,4,4,15.878082,3.303371,0.000000,-0.000000,0.000000,0.000000,9.931130,10.788679,0.764392,2.022762,4.002630,0.780519
1083,14,5,4,15.031135,3.018141,0.000000,-0.000000,2.407475,0.523985,2.144454,2.479022,1.274477,-0.000000,0.636632,1.159513
1083,14,6,4,14.914260,2.466850,0.000000,-0.000000,5.864492,1.333701,0.361427,0.000000,1.598633,-0.000000,1.158855,0.902226
1083,14,7,4,10.272973,0.809813,-0.000000,-0.000000,1.739677,1.301552,0.482904,0.037979,0.484821,-0.000000,0.594268,-0.000000
1083,14,8,4,5.770008,0.000000,0.000000,-0.000000,1.298205,-0.000000,0.555763,0.819326,0.570152,-0.000000,0.000000,0.592997
1083,14,9,4,-0.000000,1.459513,-0.000000,1.918681,1.345672,0.000000,3.480332,1.854938,-0.000000,3.448542,0.502091,-0.000000
1083,14,10,4,1.039280,2.314511,-0.000000,3.779226,0.000000,0.000000,6.214729,0.000000,0.000000,7.170554,0.000000,-0.000000
1083,14,11,4,16.783932,2.979189,-0.000000,6.043267,0.000000,0.000000,13.572643,5.339154,-0.000000,7.510845,7.012967,0.000000
1083,14,12,4,12.515229,1.662299,0.000000,8.942198,4.654899,0.000000,17.966620,18.909461,-0.000000,8.504501,8.356332,0.000000
1083,14,13,4,13.031726,1.926039,-0.000000,9.557327,7.317971,-0.000000,21.844348,17.987660,0.000000,10.049567,10.512041,0.000000
1083,14,14,4,12.325756,1.087241,-0.000000,9.586882,6.305742,-0.000000,20.563348,11.590923,0.000000,11.334981,11.617200,0.000000
1083,14,15,4,0.000000,2.632048,0.189643,5.885532,2.478163,-0.000000,6.906263,0.000000,0.000000,8.631336,0.000000,0.000000
1083,14,16,4,10.536855,0.000000,-0.000000,5.072317,0.000000,-0.000000,15.184704,0.729819,0.000000,13.092351,1.105584,-0.000000
1083,14,17,4,9.855143,0.644714,-0.000000,0.000000,1.311321,0.978462,0.902477,2.160646,0.649619,-0.000000,0.664288,0.684565
1083,14,18,4,10.015826,0.505102,-0.000000,0.000000,1.068019,2.289415,0.571906,4.089800,0.977485,-0.000000,0.456553,0.369080
1083,14,19,4,7.164283,0.313744,-0.000000,0.000000,0.000000,0.323390,1.218813,0.627762,0.387731,-0.000000,0.000000,-0.000000
1083,15,0,4,17.728474,4.220528,-0.000000,4.961820,0.754114,0.000000,8.432434,8.353617,0.364053,2.647503,2.269381,0.371536
1083,15,1,4,11.407626,1.324719,-0.000000,5.449737,1.862794,-0.000000,12.710381,12.569626,0.178274,5.984012,5.468794,0.182752
1083,15,2,4,12.508283,1.450403,-0.000000,3.586088,0.000000,0.000000,14.244858,13.828872,0.000000,6.246544,6.865755,0.000000
1083,15,3,4,11.884176,1.671684,-0.000000,-0.000000,2.131602,-0.000000,0.213925,0.809539,0.439595,-0.000000,0.604963,0.468288
1083,15,4,4,13.877780,2.218636,-0.000000,-0.000000,2.875495,2.445574,2.644265,0.990497,0.876648,-0.000000,0.000000,0.200814
1083,15,5,4,12.200682,1.805352,0.000000,-0.000000,1.139095,0.249923,1.123121,1.488453,0.126513,-0.000000,0.259105,0.270812
1083,15,6,4,13.166131,2.267723,0.000000,2.567570,0.000000,0.000000,4.409478,5.021031,0.090940,1.183901,2.101884,0.457443
1083,15,7,4,11.631097,1.886902,-0.000000,9.447456,4.701412,-0.000000,19.648253,21.714096,0.201395,9.020974,7.948190,0.397832
1083,15,8,4,8.623921,0.768321,0.000000,9.475418,4.835255,-0.000000,20.928754,18.085281,0.000000,11.176300,10.279110,-0.000000
1083,15,9,4,1.158102,0.575686,1.895539,11.617154,1.780244,0.000000,17.350028,3.444479,-0.000000,13.767047,7.524337,0.000000
1083,15,10,4,2.671621,2.263019,2.490097,4.873680,1.383073,-0.000000,9.298128,0.000000,-0.000000,9.747478,0.000000,0.000000
1083,15,11,4,17.561429,2.938394,0.000000,0.322336,1.484134,0.000000,10.295607,16.685765,0.053145,2.465910,2.183618,0.095698
1083,15,12,4,10.520638,1.133134,-0.000000,-0.000000,1.588200,-0.000000,2.030964,1.212353,0.877654,0.722444,1.532223,1.415914
1083,15,13,4,11.008699,1.238417,-0.000000,-0.000000,1.658668,0.649605,1.784682,0.957280,0.503599,0.000000,0.386746,-0.000000
1083,15,14,4,9.926207,0.426521,0.000000,-0.000000,0.769052,1.744281,0.755149,1.726216,0.777754,0.000000,0.000000,0.434900
1083,15,15,4,-0.000000,0.686287,1.522025,-0.000000,0.996895,2.813783,0.555626,1.015395,2.127517,-0.000000,0.869809,2.132466
1083,15,16,4,9.342834,0.299491,-0.000000,-0.000000,0.000000,1.110628,2.051443,4.659534,0.491643,0.000000,0.683011,-0.000000
1083,15,17,4,8.441291,0.100607,-0.000000,-0.000000,0.000000,-0.000000,0.531812,0.000000,1.041100,-0.000000,0.000000,1.146371
1083,15,18,4,9.161487,1.228640,0.000000,0.000000,0.000000,0.000000,3.012153,6.409479,0.684905,0.000000,1.288983,1.160010
1083,15,19,4,9.221923,1.265136,0.000000,3.161551,4.599690,-0.000000,14.930934,20.761987,0.000000,4.549544,6.608250,0.000000
1083,16,0,4,17.690437,4.127094,0.000000,5.702422,1.002370,0.000000,9.663218,9.430439,0.386502,3.569213,3.097477,0.394446
1083,16,1,4,10.707643,0.778421,-0.000000,1.357506,1.243238,-0.000000,9.052038,8.656621,0.556387,4.225132,4.067176,0.567823
1083,16,2,4,10.650141,1.154905,0.000000,-0.000000,2.968128,-0.000000,1.681458,1.402965,0.449553,0.065395,0.379923,0.464760
1083,16,3,4,10.627135,1.035448,-0.000000,-0.000000,0.273895,0.000000,0.000000,0.000000,0.034667,-0.000000,0.000000,0.000000
1083,16,4,4,14.598944,2.535154,-0.000000,4.395076,0.000000,0.000000,11.134080,10.606031,0.000000,4.269304,2.544140,0.000000
1083,16,5,4,13.957808,2.539499,-0.000000,6.245841,1.767138,-0.000000,13.837343,12.509507,0.205916,6.551638,5.953036,0.174589
1083,16,6,4,15.293409,2.998892,-0.000000,13.144471,6.669163,-0.000000,22.266704,21.897405,0.112899,11.406353,8.942898,0.115220
1083,16,7,4,13.877377,2.274657,-0.000000,5.977995,0.000000,0.000000,19.423882,18.471070,0.000000,9.297099,8.447151,0.000000
1083,16,8,4,7.835903,0.000000,0.000000,-0.000000,0.000000,1.526838,1.102955,2.478562,0.585078,-0.000000,0.000000,0.581301
1083,16,9,4,0.522915,0.000000,0.000000,-0.000000,1.202205,2.471570,0.000000,2.164596,1.647801,-0.000000,1.012157,1.621979
1083,16,10,4,2.051212,0.457700,-0.000000,-0.000000,1.161066,-0.000000,-0.000000,0.000000,0.491761,0.000000,1.540287,0.502251
1083,16,11,4,15.758753,2.919810,0.000000,-0.000000,2.501848,0.683525,2.427459,0.824540,1.319100,0.484342,0.000000,0.466100
1083,16,12,4,9.015983,0.696361,-0.000000,-0.000000,0.371637,0.092171,0.861112,0.877098,-0.000000,-0.000000,0.000000,0.000000
1083,16,13,4,11.663722,1.323115,-0.000000,-0.000000,0.000000,0.000000,6.860915,9.397727,-0.000000,1.552539,0.563113,0.000000
1083,16,14,4,11.364364,0.979018,-0.000000,6.331188,3.662884,-0.000000,13.466200,16.211790,0.000000,6.154746,4.887472,0.000000
1083,16,15,4,0.990806,0.719464,-0.000000,9.014570,3.667366,-0.000000,14.577972,5.570141,0.000000,10.158055,7.572056,-0.000000
1083,16,16,4,11.130239,0.162414,-0.000000,7.368238,1.114565,-0.000000,14.675257,6.153115,-0.000000,9.425027,7.516358,0.000000
1083,16,17,4,10.822833,0.562491,-0.000000,8.171612,4.752304,0.000000,17.800080,5.398987,0.000000,12.904937,6.361745,0.000000
1083,16,18,4,0.150319,2.677842,-0.000000,0.000000,0.550668,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000
1083,16,19,4,10.882191,1.567865,0.000000,9.520426,0.000000,0.000000,20.888292,4.129304,-0.000000,14.865771,9.890621,-0.000000
1083,17,0,4,17.569329,4.044212,0.000000,4.462284,2.345153,0.000000,8.331369,8.942338,0.385716,2.799743,2.976039,0.393645
1083,17,1,4,9.739596,0.591957,0.000000,0.000086,1.413005,0.000000,5.337419,5.686227,0.338178,1.887834,2.010030,0.344211
1083,17,2,4,10.372096,0.915479,0.000000,1.533780,0.000052,0.000000,4.218127,4.019001,0.000000,1.097555,0.881466,0.000000
1083,17,3,4,11.915913,1.459407,0.000000,6.932142,4.851075,0.000000,12.716220,10.729357,0.000000,6.921761,5.338217,0.000000
1083,17,4,4,16.777340,3.418158,0.000000,11.012860,1.547298,0.000000,23.039232,23.502149,0.000000,10.246347,9.962820,0.091501
1083,17,5,4,13.602375,2.264063,0.000000,0.663445,0.000052,0.000000,8.499988,9.063151,0.728370,2.593580,4.233094,0.743341
1083,17,6,4,11.950859,1.835961,0.000000,-0.000012,0.177825,0.000000,0.251188,0.000004,1.316965,0.000001,0.786140,1.381140
1083,17,7,4,11.036964,0.958876,0.000000,-0.000011,4.591563,3.227512,1.138838,1.504741,2.318552,-0.000001,1.037849,1.275705
1083,17,8,4,7.306552,0.000005,0.000000,-0.000010,2.011268,1.761312,0.545532,1.223363,0.999055,-0.000002,0.159257,0.962216
1083,17,9,4,0.000001,0.000005,0.000000,-0.000007,1.629340,0.000000,-0.000003,1.092245,0.000000,0.000002,2.736182,0.000000
1083,17,10,4,2.419380,2.390260,0.000000,3.141460,0.553443,0.000000,6.582141,0.000034,0.000000,6.982370,0.000030,0.000000
1083,17,11,4,16.161928,2.876884,0.000000,8.644737,3.247585,0.000000,15.720993,2.067385,0.000000,9.893993,8.259628,0.000000
1083,17,12,4,11.098315,0.986005,0.000000,9.098830,5.517304,0.000000,20.503486,14.538330,0.000000,11.284534,10.583279,0.000000
1083,17,13,4,14.238630,2.252398,0.000000,9.883169,6.195862,0.000000,24.198656,18.874076,0.000000,11.598669,11.475227,0.000000
1083,17,14,4,12.756403,1.660516,0.000000,6.020634,1.468611,0.000000,14.631290,8.405557,0.000000,8.492068,7.604415,0.000000
1083,17,15,4,0.350711,0.796368,0.000000,-0.000010,0.466167,0.000000,-0.000008,1.313145,0.000000,0.000004,1.613277,0.000000
1083,17,16,4,10.239845,0.000003,0.000000,-0.000008,0.950682,1.949047,0.671833,2.046112,0.734861,-0.000003,0.457693,0.490670
1083,17,17,4,7.835813,0.157413,0.000000,-0.000005,0.000001,1.529158,0.317719,0.599633,0.517247,-0.000001,0.000000,0.000000
1083,17,18,4,0.000001,0.465731,0.000000,-0.000003,0.000001,0.659368,0.552760,0.000002,0.793059,-0.000001,0.000000,0.094187
1083,17,19,4,9.286575,1.315523,0.000000,0.000002,0.145747,0.202874,1.780608,7.058729,0.243628,0.000000,1.116314,0.499075
1083,18,0,4,17.384694,3.930262,0.000000,4.082479,0.989931,0.000000,8.587196,9.137679,0.378019,2.765128,3.039899,0.385789
1083,18,1,4,9.995782,0.780256,0.000000,2.595613,0.953124,-0.000000,8.528660,8.649470,0.064075,3.432240,3.058128,0.063844
1083,18,2,4,11.613411,1.327097,-0.000000,6.560585,2.751399,-0.000000,13.014476,10.271863,-0.000000,6.569695,6.102621,-0.000000
1083,18,3,4,12.959442,1.825946,-0.000000,4.776884,1.864913,-0.000000,12.820792,11.274394,-0.000000,6.689552,7.051153,0.000000
1083,18,4,4,13.667276,2.419166,0.000000,0.000000,2.803057,0.220337,2.507362,2.516785,1.124759,-0.000000,1.491230,1.443441
1083,18,5,4,10.485118,0.704236,0.000000,-0.000000,1.472406,1.947278,0.490082,0.261336,0.798906,-0.000000,0.000000,0.274422
1083,18,6,4,9.562489,1.126751,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.019456,0.000000,-0.000000,0.000000,0.000000
1083,18,7,4,10.738900,0.956133,0.000000,3.411070,0.000000,-0.000000,8.444456,9.522323,0.000000,2.648536,4.057565,0.000000
1083,18,8,4,8.969139,0.368806,0.000000,6.712312,2.683909,0.000000,16.021483,12.895944,0.000000,8.679029,9.044398,-0.000000
1083,18,9,4,1.107662,1.080331,0.000000,9.700711,3.181741,-0.000000,16.509563,6.571027,-0.000000,12.554601,7.280593,0.000000
1083,18,10,4,3.134699,2.935728,-0.000000,9.669601,2.618221,-0.000000,16.678497,0.000000,-0.000000,16.077694,0.808193,-0.000000
1083,18,11,4,16.842226,3.088126,-0.000000,2.353727,4.728465,-0.000000,13.530524,20.735202,0.000000,3.534726,4.149942,-0.000000
1083,18,12,4,8.598637,0.656779,-0.000000,-0.000000,0.894784,0.403682,1.418522,1.479021,1.313995,-0.000000,0.000000,1.250379
1083,18,13,4,11.246931,1.233017,-0.000000,-0.000000,1.621128,2.643846,1.694339,2.038439,1.668517,-0.000000,0.858717,0.688669
1083,18,14,4,10.828431,0.804380,0.000000,-0.000000,1.468821,2.426827,0.923277,2.385359,1.182785,-0.000000,0.827761,0.317883
1083,18,15,4,0.000000,0.599150,0.575565,-0.000000,1.142519,1.038228,0.132435,0.807512,0.349638,-0.000000,0.401581,0.335479
1083,18,16,4,9.035069,0.000000,-0.000000,-0.000000,0.628113,0.000000,-0.000000,1.512016,0.000000,-0.000000,0.000000,0.000000
1083,18,17,4,8.413008,0.701645,-0.000000,2.455192,0.953516,0.000000,8.464745,5.906007,0.000000,4.505918,4.658243,-0.000000
1083,18,18,4,0.000000,1.171464,-0.000000,7.856416,0.505149,-0.000000,13.298303,0.559398,-0.000000,11.986110,3.671733,0.000000
1083,18,19,4,10.578975,1.663457,0.000000,7.862553,0.000000,-0.000000,15.570066,5.281165,0.000000,10.771714,5.581889,-0.000000
1083,19,0,4,17.637061,4.079330,-0.000000,4.408814,1.037870,0.000000,9.817828,9.316479,0.371707,3.879407,2.977320,0.379347
1083,19,1,4,10.245845,0.844455,-0.000000,3.623242,0.631604,0.000000,9.566121,8.980035,0.257965,4.068418,3.873731,0.264272
1083,19,2,4,11.783252,1.349513,-0.000000,2.365120,1.143022,-0.000000,7.395430,8.261014,0.000000,2.946130,3.276748,0.000000
1083,19,3,4,11.128042,1.386598,0.000000,-0.000000,0.607458,0.038834,1.317777,4.140104,0.622920,-0.000000,0.448202,0.608924
1083,19,4,4,11.506107,1.139977,-0.000000,-0.000000,0.252894,-0.000000,1.075768,0.329031,0.072973,-0.000000,0.000000,0.000000
1083,19,5,4,10.878184,1.322764,0.000000,3.805880,0.043864,-0.000000,8.029017,7.796307,-0.000000,3.620485,2.837363,0.108510
1083,19,6,4,12.051093,2.035961,0.000000,8.480332,4.758411,-0.000000,16.652774,17.091517,0.000000,8.502522,7.810121,0.000000
1083,19,7,4,13.619201,1.985151,-0.000000,10.574895,4.151883,-0.000000,22.352765,19.366426,0.000000,11.358799,9.559890,-0.000000
1083,19,8,4,10.087923,0.440874,0.000000,2.048854,0.000000,0.000000,12.145615,3.293996,0.000000,8.083418,5.287985,0.000000
1083,19,9,4,0.056969,0.000000,-0.000000,-0.000000,0.576192,0.000000,-0.000000,0.683879,-0.000000,-0.000000,0.036914,-0.000000
1083,19,10,4,2.929991,1.373052,0.000000,-0.000000,0.822023,0.229063,-0.000000,0.985664,0.895828,-0.000000,2.344712,0.909149
1083,19,11,4,14.929722,2.644619,-0.000000,-0.000000,0.406428,0.710305,2.128797,1.299084,0.941375,-0.000000,0.000000,0.455162
1083,19,12,4,7.525437,0.000000,0.000000,-0.000000,0.498071,2.256696,0.747311,0.744094,0.220451,-0.000000,0.000000,0.000000
1083,19,13,4,10.723920,1.092719,-0.000000,-0.000000,0.000000,-0.000000,2.875663,3.189373,0.000000,-0.000000,0.000000,0.000000
1083,19,14,4,12.274413,1.533414,0.000000,5.664575,0.096249,0.000000,13.130799,14.911469,0.000000,6.168655,5.504088,-0.000000
1083,19,15,4,2.083723,1.218020,1.340469,9.054927,4.266121,-0.000000,15.768013,6.677639,-0.000000,11.222955,6.899793,0.000000
1083,19,16,4,11.176113,0.878653,0.000000,10.150989,4.340007,0.000000,18.434398,7.230846,-0.000000,13.199841,7.300367,0.000000
1083,19,17,4,10.104435,1.018076,-0.000000,10.029458,4.042790,0.000000,22.429708,10.031240,-0.000000,14.743788,10.453536,0.000000
1083,19,18,4,0.000000,0.814944,0.578831,1.818384,0.000000,0.000000,6.188255,0.000000,-0.000000,5.510280,0.329158,-0.000000
1083,19,19,4,9.249874,0.304075,0.000000,0.000000,1.038392,0.740134,0.000000,1.493597,0.630433,-0.000000,0.552738,0.600347
1083,20,0,4,17.770763,4.164664,-0.000000,4.025816,1.484631,0.000000,10.456040,10.356309,0.432289,4.069715,3.657211,0.441174
1083,20,1,4,9.678949,0.534242,0.000000,2.161123,1.824992,0.000000,5.270542,5.250564,0.757816,1.626929,1.808464,0.773393
1083,20,2,4,11.223869,1.067121,0.000000,-0.000000,1.379506,-0.000000,2.568940,2.719966,0.317209,1.002003,1.054378,0.312136
1083,20,3,4,11.836451,0.947982,0.000000,1.096783,0.000000,0.000000,3.427298,0.031586,0.000000,2.128454,0.701969,-0.000000
1083,20,4,4,-0.000000,6.564996,-0.000000,0.000000,0.256575,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1083,20,5,4,15.088052,2.631706,0.000000,16.009542,8.399910,0.000000,30.359630,28.443020,-0.000000,16.283751,14.723510,-0.000000
1083,20,6,4,14.522575,2.994532,0.000000,-0.000000,2.056987,0.000000,11.153746,11.884670,0.000000,3.766180,5.197692,0.000000
1083,20,7,4,12.235487,1.517727,-0.000000,-0.000000,1.135880,0.000000,1.235460,3.330737,-0.000000,-0.000000,0.000000,1.094509
1083,20,8,4,9.347393,0.049901,0.000000,-0.000000,1.406365,2.576005,0.756723,4.442346,1.082582,-0.000000,0.000000,0.357895
1083,20,9,4,0.000000,0.000000,-0.000000,-0.000000,1.330924,-0.000000,-0.000000,0.000000,0.000000,-0.000000,0.641543,-0.000000
1083,20,10,4,3.175062,2.412389,-0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.035611,-0.000000
1083,20,11,4,15.743767,3.090738,0.000000,7.276629,1.452065,-0.000000,12.684562,0.000000,0.000000,8.838448,4.825130,-0.000000
1083,20,12,4,10.500201,0.796564,-0.000000,7.556944,2.085286,0.000000,18.369630,8.930566,-0.000000,11.097015,8.923186,-0.000000
1083,20,13,4,15.007846,2.817601,0.000000,13.857083,3.746722,0.000000,25.444761,15.971938,0.000000,14.365944,12.372776,0.000000
1083,20,14,4,15.586358,3.033343,0.000000,10.264578,5.883965,-0.000000,24.266202,20.756334,0.000000,11.985341,11.774280,-0.000000
1083,20,15,4,2.341507,2.399559,-0.000000,-0.000000,1.679099,0.000000,3.759597,0.000000,-0.000000,3.774495,0.000000,0.000000
1083,20,16,4,9.920155,0.100963,0.000000,-0.000000,1.348726,0.795197,0.000000,2.543127,0.762541,-0.000000,0.224806,0.231890
1083,20,17,4,7.605848,0.080418,-0.000000,-0.000000,0.389769,2.742965,0.000000,3.588720,1.588496,-0.000000,0.000000,0.319794
1083,20,18,4,0.000000,0.479159,0.000000,-0.000000,0.000000,1.337320,1.875111,3.598680,1.742043,0.000000,2.047215,2.402593
1083,20,19,4,8.627054,0.000000,0.000000,-0.000000,0.000000,1.309323,0.000000,0.000000,0.604433,-0.000000,0.000000,-0.000000
1083,21,0,4,18.023379,4.298687,-0.000000,2.873118,2.159712,0.000000,8.647880,8.958562,0.415083,2.836903,2.753411,0.423614
1083,21,1,4,9.899775,0.587322,0.000000,1.955575,2.125096,0.000000,4.102257,4.224265,0.222435,0.801579,0.659065,0.227007
1083,21,2,4,13.151551,2.001222,-0.000000,4.418122,0.847569,0.000000,9.984680,9.932034,-0.000000,5.343682,3.924893,0.000000
1083,21,3,4,13.088090,1.979302,0.000000,8.019112,4.863982,-0.000000,16.943140,14.941090,-0.000000,8.326918,7.169506,-0.000000
1083,21,4,4,-0.000000,2.650550,0.904007,3.465075,0.000000,0.000000,3.346126,0.000000,0.000000,3.713071,0.903845,-0.000000
1083,21,5,4,15.163718,2.250722,-0.000000,6.802356,2.244313,0.000000,20.733482,18.231689,-0.000000,10.671262,12.267549,0.000000
1083,21,6,4,12.317346,1.511126,-0.000000,0.000000,0.000000,2.198488,1.993116,0.000000,1.236682,-0.000000,0.261851,0.482049
1083,21,7,4,10.403168,0.890330,-0.000000,0.000000,2.018295,0.000000,0.000000,2.266804,0.018416,-0.000000,0.000000,0.000000
1083,21,8,4,8.491585,0.066530,-0.000000,0.000000,0.000000,-0.000000,2.952583,5.354246,0.000000,-0.000000,0.638777,0.000000
1083,21,9,4,-0.000000,0.528730,0.000000,-0.000000,0.563449,0.000000,4.103352,1.612750,0.000000,3.607606,2.564278,0.000000
1083,21,10,4,2.859667,2.863919,0.000000,7.112767,0.000000,0.000000,9.425772,0.000000,-0.000000,8.950975,0.000000,-0.000000
1083,21,11,4,15.484060,2.690598,0.000000,13.348620,7.017809,0.000000,23.637468,5.264227,-0.000000,15.666207,14.394609,-0.000000
1083,21,12,4,9.292951,0.428977,-0.000000,-0.000000,0.000000,0.000000,10.987801,14.569658,0.375636,3.325298,4.005693,0.361680
1083,21,13,4,11.438929,1.533612,0.000000,-0.000000,0.712163,0.000000,1.394895,1.718712,-0.000000,-0.000000,2.244389,0.978452
1083,21,14,4,12.707109,1.390456,-0.000000,-0.000000,0.000000,0.000000,2.469378,3.104059,0.144116,0.306511,2.651077,0.635051
1083,21,15,4,0.573566,1.794948,-0.000000,-0.000000,0.908854,0.392661,0.425707,1.449203,0.933104,0.372871,0.000000,0.944192
1083,21,16,4,8.280826,0.000000,0.000000,-0.000000,0.031053,0.608894,0.000000,1.392910,0.497301,-0.000000,1.496463,0.083371
1083,21,17,4,6.474979,0.421910,0.000000,-0.000000,0.000000,-0.000000,0.236904,3.964566,-0.000000,-0.000000,0.738516,0.000000
1083,21,18,4,0.000000,0.136106,0.274087,1.481091,0.000000,0.000000,7.358743,2.308988,-0.000000,4.166065,3.948846,-0.000000
1083,21,19,4,9.168442,0.130869,0.000000,1.708444,0.000000,0.000000,4.914947,0.000000,-0.000000,4.210797,0.000000,0.000000
1083,22,0,4,18.362525,4.419726,-0.000000,4.143875,0.000000,0.000000,10.889398,10.165764,0.450524,3.923315,3.350441,0.459784
1083,22,1,4,10.768606,0.947385,-0.000000,6.347331,2.422817,-0.000000,11.451900,10.342704,0.319101,5.069532,4.159925,0.325660
1083,22,2,4,14.750774,2.706499,0.000000,7.585384,3.703450,0.000000,16.275795,15.679257,0.262326,8.867458,8.224753,0.267383
1083,22,3,4,12.025027,1.581448,0.000000,1.600257,0.996442,0.000000,6.846865,7.757313,0.000000,2.270864,2.957994,0.000000
1083,22,4,4,-0.000000,1.788582,2.721798,-0.000000,0.508009,1.484051,0.000000,0.000000,0.429569,0.000000,0.315107,0.113101
1083,22,5,4,11.962514,0.807472,-0.000000,-0.000000,0.169405,-0.000000,4.036150,6.671130,-0.000000,2.302338,2.843783,0.118649
1083,22,6,4,10.059150,0.145779,-0.000000,-0.000000,0.000000,0.000000,0.428351,0.000000,-0.000000,0.000000,1.111023,0.182494
1083,22,7,4,8.735053,0.436535,0.000000,-0.000000,0.311026,-0.000000,0.721909,0.000000,0.000000,0.000000,0.097164,-0.000000
1083,22,8,4,9.353587,0.346178,0.000000,5.939385,3.276093,-0.000000,16.001420,11.520276,-0.000000,8.617438,8.568669,-0.000000
1083,22,9,4,-0.000000,0.000000,0.919951,7.106475,0.188150,0.000000,13.986738,2.731005,-0.000000,12.644250,2.111963,0.000000
1083,22,10,4,2.417305,3.154910,0.000000,5.130493,0.000000,-0.000000,8.690551,0.363757,0.000000,7.671075,0.284517,0.000000
1083,22,11,4,12.851343,1.426665,0.000000,-0.000000,0.000000,0.000000,2.248632,8.646769,-0.000000,0.000000,0.000000,0.359143
1083,22,12,4,6.458087,0.000000,-0.000000,-0.000000,0.000000,0.684586,2.834824,0.197006,1.472941,0.319714,1.847623,0.179121
1083,22,13,4,8.835601,0.000000,0.000000,-0.000000,0.279443,-0.000000,0.407916,0.490245,0.248935,-0.000000,0.251964,-0.000000
1083,22,14,4,11.224262,0.817196,0.000000,2.543436,0.000000,0.000000,8.375435,8.491579,0.000000,3.626581,3.656553,-0.000000
1083,22,15,4,1.311705,1.456476,1.165782,4.877987,0.000000,-0.000000,8.849831,6.073699,-0.000000,6.867653,2.078736,0.000000
1083,22,16,4,9.061140,0.198619,-0.000000,1.958837,0.000000,0.000000,5.541597,3.084206,-0.000000,3.692308,2.930897,0.000000
1083,22,17,4,7.489540,0.679413,-0.000000,5.900742,0.000000,0.000000,10.747716,3.066091,-0.000000,8.871879,4.170955,-0.000000
1083,22,18,4,0.000000,0.473560,0.111816,9.543754,0.000000,-0.000000,16.771858,2.502612,0.000000,14.866849,1.581741,0.000000
1083,22,19,4,9.493929,0.178104,0.000000,3.064649,0.000000,0.000000,6.156074,0.000000,-0.000000,4.853710,0.000000,-0.000000
1083,23,0,4,17.997637,4.257848,0.000000,5.263431,1.149781,0.000000,12.482013,11.810899,0.478557,4.735693,4.544169,0.488394
1083,23,1,4,9.495859,0.296001,0.000000,3.627890,1.949913,0.000000,8.137896,7.799444,0.700133,3.532574,4.414238,0.714524
1083,23,2,4,11.875787,1.533809,-0.000000,-0.000000,1.646061,1.075252,1.610308,1.703145,1.195676,0.616713,1.976370,1.256292
1083,23,3,4,8.789115,0.000000,-0.000000,-0.000000,0.000000,0.641784,1.321680,2.218188,0.656000,-0.000000,1.030905,0.038186
1083,23,4,4,0.000000,1.001822,1.940558,0.116636,0.264162,0.000000,-0.000000,0.000000,-0.000000,0.011789,0.292570,-0.000000
1083,23,5,4,11.134943,0.000000,-0.000000,5.426223,0.116133,-0.000000,12.121889,0.000000,-0.000000,10.039730,3.741079,0.000000
1083,23,6,4,11.798527,0.872554,-0.000000,8.360228,4.951598,-0.000000,16.591650,7.173941,0.000000,11.945821,9.619665,-0.000000
